Location,Indicator,Period,Dim1,Tooltip,IndicatorCode,FactValueForMeasure,FactValueString,FactValueUoM,FactComments,LanguageName,'Facts'[LANGUAGE_CODE],LanguageOrder,SpaceTime,TimeDimValueCode,DataSourceDimValueCode,SpatialDimValueCode,Dim1ValueCode,Dim2ValueCode,Dim3ValueCode,SlicingDimCode,SlicingDimValueCode,IsLatestYear,LatestYearLabel,FactValueNumericPrefix
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2018,Rural,11.33 [9.72-11.5],PHE_HHAIR_POP_CLEAN_FUELS,11.33,,,,English,en,1,DZA,2018,,DZA,RUR,,,,,TRUE,Latest,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2017,Total,40.96 [37.37-41.32],PHE_HHAIR_POP_CLEAN_FUELS,40.96,,,,English,en,1,DZA,2017,,DZA,TOTL,,,,,FALSE,2017,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2017,Urban,29.63 [27.14-29.77],PHE_HHAIR_POP_CLEAN_FUELS,29.63,,,,English,en,1,DZA,2017,,DZA,URB,,,,,FALSE,2017,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2017,Rural,11.38 [10.02-11.55],PHE_HHAIR_POP_CLEAN_FUELS,11.38,,,,English,en,1,DZA,2017,,DZA,RUR,,,,,FALSE,2017,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2016,Total,40.27 [37.18-40.61],PHE_HHAIR_POP_CLEAN_FUELS,40.27,,,,English,en,1,DZA,2016,,DZA,TOTL,,,,,FALSE,2016,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2016,Urban,28.89 [26.59-29.02],PHE_HHAIR_POP_CLEAN_FUELS,28.89,,,,English,en,1,DZA,2016,,DZA,URB,,,,,FALSE,2016,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2016,Rural,11.41 [10.03-11.59],PHE_HHAIR_POP_CLEAN_FUELS,11.41,,,,English,en,1,DZA,2016,,DZA,RUR,,,,,FALSE,2016,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2015,Total,39.55 [36.31-39.87],PHE_HHAIR_POP_CLEAN_FUELS,39.55,,,,English,en,1,DZA,2015,,DZA,TOTL,,,,,FALSE,2015,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2015,Urban,28.13 [26.07-28.25],PHE_HHAIR_POP_CLEAN_FUELS,28.13,,,,English,en,1,DZA,2015,,DZA,URB,,,,,FALSE,2015,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2015,Rural,11.45 [10.26-11.62],PHE_HHAIR_POP_CLEAN_FUELS,11.45,,,,English,en,1,DZA,2015,,DZA,RUR,,,,,FALSE,2015,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2014,Total,38.81 [36-39.11],PHE_HHAIR_POP_CLEAN_FUELS,38.81,,,,English,en,1,DZA,2014,,DZA,TOTL,,,,,FALSE,2014,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2014,Urban,27.36 [25.35-27.47],PHE_HHAIR_POP_CLEAN_FUELS,27.36,,,,English,en,1,DZA,2014,,DZA,URB,,,,,FALSE,2014,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2014,Rural,11.47 [10.14-11.65],PHE_HHAIR_POP_CLEAN_FUELS,11.47,,,,English,en,1,DZA,2014,,DZA,RUR,,,,,FALSE,2014,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2013,Total,38.04 [35.37-38.34],PHE_HHAIR_POP_CLEAN_FUELS,38.04,,,,English,en,1,DZA,2013,,DZA,TOTL,,,,,FALSE,2013,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2013,Urban,26.57 [24.62-26.68],PHE_HHAIR_POP_CLEAN_FUELS,26.57,,,,English,en,1,DZA,2013,,DZA,URB,,,,,FALSE,2013,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2013,Rural,11.49 [10.21-11.66],PHE_HHAIR_POP_CLEAN_FUELS,11.49,,,,English,en,1,DZA,2013,,DZA,RUR,,,,,FALSE,2013,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2012,Total,37.25 [34.37-37.57],PHE_HHAIR_POP_CLEAN_FUELS,37.25,,,,English,en,1,DZA,2012,,DZA,TOTL,,,,,FALSE,2012,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2012,Urban,25.79 [24.01-25.89],PHE_HHAIR_POP_CLEAN_FUELS,25.79,,,,English,en,1,DZA,2012,,DZA,URB,,,,,FALSE,2012,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2012,Rural,11.48 [10.25-11.68],PHE_HHAIR_POP_CLEAN_FUELS,11.48,,,,English,en,1,DZA,2012,,DZA,RUR,,,,,FALSE,2012,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2011,Total,36.5 [33.82-36.82],PHE_HHAIR_POP_CLEAN_FUELS,36.5,,,,English,en,1,DZA,2011,,DZA,TOTL,,,,,FALSE,2011,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2011,Urban,25.04 [23.11-25.12],PHE_HHAIR_POP_CLEAN_FUELS,25.04,,,,English,en,1,DZA,2011,,DZA,URB,,,,,FALSE,2011,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2011,Rural,11.5 [10.27-11.7],PHE_HHAIR_POP_CLEAN_FUELS,11.5,,,,English,en,1,DZA,2011,,DZA,RUR,,,,,FALSE,2011,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2010,Total,35.79 [33.09-36.12],PHE_HHAIR_POP_CLEAN_FUELS,35.79,,,,English,en,1,DZA,2010,,DZA,TOTL,,,,,FALSE,2010,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2010,Urban,24.3 [22.76-24.39],PHE_HHAIR_POP_CLEAN_FUELS,24.3,,,,English,en,1,DZA,2010,,DZA,URB,,,,,FALSE,2010,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2010,Rural,11.51 [10.38-11.72],PHE_HHAIR_POP_CLEAN_FUELS,11.51,,,,English,en,1,DZA,2010,,DZA,RUR,,,,,FALSE,2010,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2009,Total,35.12 [32.56-35.47],PHE_HHAIR_POP_CLEAN_FUELS,35.12,,,,English,en,1,DZA,2009,,DZA,TOTL,,,,,FALSE,2009,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2009,Urban,23.6 [21.99-23.7],PHE_HHAIR_POP_CLEAN_FUELS,23.6,,,,English,en,1,DZA,2009,,DZA,URB,,,,,FALSE,2009,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2009,Rural,11.56 [10.39-11.76],PHE_HHAIR_POP_CLEAN_FUELS,11.56,,,,English,en,1,DZA,2009,,DZA,RUR,,,,,FALSE,2009,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2008,Total,34.52 [31.82-34.86],PHE_HHAIR_POP_CLEAN_FUELS,34.52,,,,English,en,1,DZA,2008,,DZA,TOTL,,,,,FALSE,2008,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2008,Urban,22.95 [21.23-23.04],PHE_HHAIR_POP_CLEAN_FUELS,22.95,,,,English,en,1,DZA,2008,,DZA,URB,,,,,FALSE,2008,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2008,Rural,11.59 [10.33-11.82],PHE_HHAIR_POP_CLEAN_FUELS,11.59,,,,English,en,1,DZA,2008,,DZA,RUR,,,,,FALSE,2008,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2007,Total,33.91 [31.34-34.3],PHE_HHAIR_POP_CLEAN_FUELS,33.91,,,,English,en,1,DZA,2007,,DZA,TOTL,,,,,FALSE,2007,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2007,Urban,22.33 [20.68-22.41],PHE_HHAIR_POP_CLEAN_FUELS,22.33,,,,English,en,1,DZA,2007,,DZA,URB,,,,,FALSE,2007,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2007,Rural,11.63 [10.38-11.89],PHE_HHAIR_POP_CLEAN_FUELS,11.63,,,,English,en,1,DZA,2007,,DZA,RUR,,,,,FALSE,2007,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2006,Total,33.37 [30.68-33.78],PHE_HHAIR_POP_CLEAN_FUELS,33.37,,,,English,en,1,DZA,2006,,DZA,TOTL,,,,,FALSE,2006,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2006,Urban,21.72 [19.94-21.82],PHE_HHAIR_POP_CLEAN_FUELS,21.72,,,,English,en,1,DZA,2006,,DZA,URB,,,,,FALSE,2006,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2006,Rural,11.68 [10.28-11.96],PHE_HHAIR_POP_CLEAN_FUELS,11.68,,,,English,en,1,DZA,2006,,DZA,RUR,,,,,FALSE,2006,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2005,Total,32.84 [30.11-33.29],PHE_HHAIR_POP_CLEAN_FUELS,32.84,,,,English,en,1,DZA,2005,,DZA,TOTL,,,,,FALSE,2005,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2005,Urban,21.14 [19.5-21.25],PHE_HHAIR_POP_CLEAN_FUELS,21.14,,,,English,en,1,DZA,2005,,DZA,URB,,,,,FALSE,2005,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2005,Rural,11.74 [10.19-12.04],PHE_HHAIR_POP_CLEAN_FUELS,11.74,,,,English,en,1,DZA,2005,,DZA,RUR,,,,,FALSE,2005,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2004,Total,32.34 [29.59-32.83],PHE_HHAIR_POP_CLEAN_FUELS,32.34,,,,English,en,1,DZA,2004,,DZA,TOTL,,,,,FALSE,2004,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2004,Urban,20.6 [18.84-20.7],PHE_HHAIR_POP_CLEAN_FUELS,20.6,,,,English,en,1,DZA,2004,,DZA,URB,,,,,FALSE,2004,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2004,Rural,11.81 [10.14-12.13],PHE_HHAIR_POP_CLEAN_FUELS,11.81,,,,English,en,1,DZA,2004,,DZA,RUR,,,,,FALSE,2004,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2003,Total,31.89 [28.68-32.4],PHE_HHAIR_POP_CLEAN_FUELS,31.89,,,,English,en,1,DZA,2003,,DZA,TOTL,,,,,FALSE,2003,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2003,Urban,20.07 [18.19-20.18],PHE_HHAIR_POP_CLEAN_FUELS,20.07,,,,English,en,1,DZA,2003,,DZA,URB,,,,,FALSE,2003,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2003,Rural,11.88 [10.15-12.22],PHE_HHAIR_POP_CLEAN_FUELS,11.88,,,,English,en,1,DZA,2003,,DZA,RUR,,,,,FALSE,2003,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2002,Total,31.43 [28.21-31.99],PHE_HHAIR_POP_CLEAN_FUELS,31.43,,,,English,en,1,DZA,2002,,DZA,TOTL,,,,,FALSE,2002,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2002,Urban,19.56 [17.66-19.68],PHE_HHAIR_POP_CLEAN_FUELS,19.56,,,,English,en,1,DZA,2002,,DZA,URB,,,,,FALSE,2002,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2002,Rural,11.95 [9.85-12.32],PHE_HHAIR_POP_CLEAN_FUELS,11.95,,,,English,en,1,DZA,2002,,DZA,RUR,,,,,FALSE,2002,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2001,Total,30.95 [27.46-31.59],PHE_HHAIR_POP_CLEAN_FUELS,30.95,,,,English,en,1,DZA,2001,,DZA,TOTL,,,,,FALSE,2001,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2001,Urban,19.05 [16.99-19.18],PHE_HHAIR_POP_CLEAN_FUELS,19.05,,,,English,en,1,DZA,2001,,DZA,URB,,,,,FALSE,2001,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2001,Rural,12.04 [9.77-12.41],PHE_HHAIR_POP_CLEAN_FUELS,12.04,,,,English,en,1,DZA,2001,,DZA,RUR,,,,,FALSE,2001,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2000,Total,30.49 [26.77-31.18],PHE_HHAIR_POP_CLEAN_FUELS,30.49,,,,English,en,1,DZA,2000,,DZA,TOTL,,,,,FALSE,2000,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2000,Urban,18.56 [16.31-18.69],PHE_HHAIR_POP_CLEAN_FUELS,18.56,,,,English,en,1,DZA,2000,,DZA,URB,,,,,FALSE,2000,
Algeria,Population with primary reliance on clean fuels and technologies for cooking (in millions),2000,Rural,12.09 [9.46-12.5],PHE_HHAIR_POP_CLEAN_FUELS,12.09,,,,English,en,1,DZA,2000,,DZA,RUR,,,,,FALSE,2000,
Andorra,Population with primary reliance on clean fuels and technologies for cooking (in millions),2018,Total,0.077 [0.077-0.077],PHE_HHAIR_POP_CLEAN_FUELS,0.077,,,,English,en,1,AND,2018,,AND,TOTL,,,,,TRUE,Latest,
Andorra,Population with primary reliance on clean fuels and technologies for cooking (in millions),2018,Urban,0.068 [0.068-0.068],PHE_HHAIR_POP_CLEAN_FUELS,0.068,,,,English,en,1,AND,2018,,AND,URB,,,,,TRUE,Latest,
Andorra,Population with primary reliance on clean fuels and technologies for cooking (in millions),2018,Rural,0.009 [0.009-0.009],PHE_HHAIR_POP_CLEAN_FUELS,0.009,,,,English,en,1,AND,2018,,AND,RUR,,,,,TRUE,Latest,
Andorra,Population with primary reliance on clean fuels and technologies for cooking (in millions),2017,Total,0.077 [0.077-0.077],PHE_HHAIR_POP_CLEAN_FUELS,0.077,,,,English,en,1,AND,2017,,AND,TOTL,,,,,FALSE,2017,
Andorra,Population with primary reliance on clean fuels and technologies for cooking (in millions),2017,Urban,0.068 [0.068-0.068],PHE_HHAIR_POP_CLEAN_FUELS,0.068,,,,English,en,1,AND,2017,,AND,URB,,,,,FALSE,2017,
Andorra,Population with primary reliance on clean fuels and technologies for cooking (in millions),2017,Rural,0.009 [0.009-0.009],PHE_HHAIR_POP_CLEAN_FUELS,0.009,,,,English,en,1,AND,2017,,AND,RUR,,,,,FALSE,2017,
Andorra,Population with primary reliance on clean fuels and technologies for cooking (in millions),2016,Total,0.077 [0.077-0.077],PHE_HHAIR_POP_CLEAN_FUELS,0.077,,,,English,en,1,AND,2016,,AND,TOTL,,,,,FALSE,2016,
Andorra,Population with primary reliance on clean fuels and technologies for cooking (in millions),2016,Urban,0.068 [0.068-0.068],PHE_HHAIR_POP_CLEAN_FUELS,0.068,,,,English,en,1,AND,2016,,AND,URB,,,,,FALSE,2016,
Andorra,Population with primary reliance on clean fuels and technologies for cooking (in millions),2016,Rural,0.009 [0.009-0.009],PHE_HHAIR_POP_CLEAN_FUELS,0.009,,,,English,en,1,AND,2016,,AND,RUR,,,,,FALSE,2016,
Andorra,Population with primary reliance on clean fuels and technologies for cooking (in millions),2015,Total,0.078 [0.078-0.078],PHE_HHAIR_POP_CLEAN_FUELS,0.078,,,,English,en,1,AND,2015,,AND,TOTL,,,,,FALSE,2015,
Andorra,Population with primary reliance on clean fuels and technologies for cooking (in millions),2015,Urban,0.069 [0.069-0.069],PHE_HHAIR_POP_CLEAN_FUELS,0.069,,,,English,en,1,AND,2015,,AND,URB,,,,,FALSE,2015,
Andorra,Population with primary reliance on clean fuels and technologies for cooking (in millions),2015,Rural,0.009 [0.009-0.009],PHE_HHAIR_POP_CLEAN_FUELS,0.009,,,,English,en,1,AND,2015,,AND,RUR,,,,,FALSE,2015,
Andorra,Population with primary reliance on clean fuels and technologies for cooking (in millions),2014,Total,0.079 [0.079-0.079],PHE_HHAIR_POP_CLEAN_FUELS,0.079,,,,English,en,1,AND,2014,,AND,TOTL,,,,,FALSE,2014,
Andorra,Population with primary reliance on clean fuels and technologies for cooking (in millions),2014,Urban,0.07 [0.07-0.07],PHE_HHAIR_POP_CLEAN_FUELS,0.07,,,,English,en,1,AND,2014,,AND,URB,,,,,FALSE,2014,
Andorra,Population with primary reliance on clean fuels and technologies for cooking (in millions),2014,Rural,0.009 [0.009-0.009],PHE_HHAIR_POP_CLEAN_FUELS,0.009,,,,English,en,1,AND,2014,,AND,RUR,,,,,FALSE,2014,
Andorra,Population with primary reliance on clean fuels and technologies for cooking (in millions),2013,Total,0.081 [0.081-0.081],PHE_HHAIR_POP_CLEAN_FUELS,0.081,,,,English,en,1,AND,2013,,AND,TOTL,,,,,FALSE,2013,
Andorra,Population with primary reliance on clean fuels and technologies for cooking (in millions),2013,Urban,0.072 [0.072-0.072],PHE_HHAIR_POP_CLEAN_FUELS,0.072,,,,English,en,1,AND,2013,,AND,URB,,,,,FALSE,2013,
Andorra,Population with primary reliance on clean fuels and technologies for cooking (in millions),2013,Rural,0.009 [0.009-0.009],PHE_HHAIR_POP_CLEAN_FUELS,0.009,,,,English,en,1,AND,2013,,AND,RUR,,,,,FALSE,2013,
Andorra,Population with primary reliance on clean fuels and technologies for cooking (in millions),2012,Total,0.082 [0.082-0.082],PHE_HHAIR_POP_CLEAN_FUELS,0.082,,,,English,en,1,AND,2012,,AND,TOTL,,,,,FALSE,2012,
Andorra,Population with primary reliance on clean fuels and technologies for cooking (in millions),2012,Urban,0.073 [0.073-0.073],PHE_HHAIR_POP_CLEAN_FUELS,0.073,,,,English,en,1,AND,2012,,AND,URB,,,,,FALSE,2012,
Andorra,Population with primary reliance on clean fuels and technologies for cooking (in millions),2012,Rural,0.009 [0.009-0.009],PHE_HHAIR_POP_CLEAN_FUELS,0.009,,,,English,en,1,AND,2012,,AND,RUR,,,,,FALSE,2012,
Andorra,Population with primary reliance on clean fuels and technologies for cooking (in millions),2011,Total,0.084 [0.084-0.084],PHE_HHAIR_POP_CLEAN_FUELS,0.084,,,,English,en,1,AND,2011,,AND,TOTL,,,,,FALSE,2011,
Andorra,Population with primary reliance on clean fuels and technologies for cooking (in millions),2011,Urban,0.074 [0.074-0.074],PHE_HHAIR_POP_CLEAN_FUELS,0.074,,,,English,en,1,AND,2011,,AND,URB,,,,,FALSE,2011,
Andorra,Population with primary reliance on clean fuels and technologies for cooking (in millions),2011,Rural,0.009 [0.009-0.009],PHE_HHAIR_POP_CLEAN_FUELS,0.009,,,,English,en,1,AND,2011,,AND,RUR,,,,,FALSE,2011,
Andorra,Population with primary reliance on clean fuels and technologies for cooking (in millions),2010,Total,0.084 [0.084-0.084],PHE_HHAIR_POP_CLEAN_FUELS,0.084,,,,English,en,1,AND,2010,,AND,TOTL,,,,,FALSE,2010,
Andorra,Population with primary reliance on clean fuels and technologies for cooking (in millions),2010,Urban,0.075 [0.075-0.075],PHE_HHAIR_POP_CLEAN_FUELS,0.075,,,,English,en,1,AND,2010,,AND,URB,,,,,FALSE,2010,
Andorra,Population with primary reliance on clean fuels and technologies for cooking (in millions),2010,Rural,0.009 [0.009-0.009],PHE_HHAIR_POP_CLEAN_FUELS,0.009,,,,English,en,1,AND,2010,,AND,RUR,,,,,FALSE,2010,
Andorra,Population with primary reliance on clean fuels and technologies for cooking (in millions),2009,Total,0.084 [0.084-0.084],PHE_HHAIR_POP_CLEAN_FUELS,0.084,,,,English,en,1,AND,2009,,AND,TOTL,,,,,FALSE,2009,
Andorra,Population with primary reliance on clean fuels and technologies for cooking (in millions),2009,Urban,0.075 [0.075-0.075],PHE_HHAIR_POP_CLEAN_FUELS,0.075,,,,English,en,1,AND,2009,,AND,URB,,,,,FALSE,2009,
Andorra,Population with primary reliance on clean fuels and technologies for cooking (in millions),2009,Rural,0.009 [0.009-0.009],PHE_HHAIR_POP_CLEAN_FUELS,0.009,,,,English,en,1,AND,2009,,AND,RUR,,,,,FALSE,2009,
Andorra,Population with primary reliance on clean fuels and technologies for cooking (in millions),2008,Total,0.084 [0.084-0.084],PHE_HHAIR_POP_CLEAN_FUELS,0.084,,,,English,en,1,AND,2008,,AND,TOTL,,,,,FALSE,2008,
Andorra,Population with primary reliance on clean fuels and technologies for cooking (in millions),2008,Urban,0.075 [0.075-0.075],PHE_HHAIR_POP_CLEAN_FUELS,0.075,,,,English,en,1,AND,2008,,AND,URB,,,,,FALSE,2008,
Andorra,Population with primary reliance on clean fuels and technologies for cooking (in millions),2008,Rural,0.009 [0.009-0.009],PHE_HHAIR_POP_CLEAN_FUELS,0.009,,,,English,en,1,AND,2008,,AND,RUR,,,,,FALSE,2008,
Andorra,Population with primary reliance on clean fuels and technologies for cooking (in millions),2007,Total,0.083 [0.083-0.083],PHE_HHAIR_POP_CLEAN_FUELS,0.083,,,,English,en,1,AND,2007,,AND,TOTL,,,,,FALSE,2007,
Andorra,Population with primary reliance on clean fuels and technologies for cooking (in millions),2007,Urban,0.074 [0.074-0.074],PHE_HHAIR_POP_CLEAN_FUELS,0.074,,,,English,en,1,AND,2007,,AND,URB,,,,,FALSE,2007,
Andorra,Population with primary reliance on clean fuels and technologies for cooking (in millions),2007,Rural,0.009 [0.009-0.009],PHE_HHAIR_POP_CLEAN_FUELS,0.009,,,,English,en,1,AND,2007,,AND,RUR,,,,,FALSE,2007,
Andorra,Population with primary reliance on clean fuels and technologies for cooking (in millions),2006,Total,0.081 [0.081-0.081],PHE_HHAIR_POP_CLEAN_FUELS,0.081,,,,English,en,1,AND,2006,,AND,TOTL,,,,,FALSE,2006,
Andorra,Population with primary reliance on clean fuels and technologies for cooking (in millions),2006,Urban,0.073 [0.073-0.073],PHE_HHAIR_POP_CLEAN_FUELS,0.073,,,,English,en,1,AND,2006,,AND,URB,,,,,FALSE,2006,
Andorra,Population with primary reliance on clean fuels and technologies for cooking (in millions),2006,Rural,0.008 [0.008-0.008],PHE_HHAIR_POP_CLEAN_FUELS,0.008,,,,English,en,1,AND,2006,,AND,RUR,,,,,FALSE,2006,
Andorra,Population with primary reliance on clean fuels and technologies for cooking (in millions),2005,Total,0.079 [0.079-0.079],PHE_HHAIR_POP_CLEAN_FUELS,0.079,,,,English,en,1,AND,2005,,AND,TOTL,,,,,FALSE,2005,
Andorra,Population with primary reliance on clean fuels and technologies for cooking (in millions),2005,Urban,0.071 [0.071-0.071],PHE_HHAIR_POP_CLEAN_FUELS,0.071,,,,English,en,1,AND,2005,,AND,URB,,,,,FALSE,2005,
Andorra,Population with primary reliance on clean fuels and technologies for cooking (in millions),2005,Rural,0.008 [0.008-0.008],PHE_HHAIR_POP_CLEAN_FUELS,0.008,,,,English,en,1,AND,2005,,AND,RUR,,,,,FALSE,2005,
